,tripReadId,partnerName,cargoTonnage,asset_type,loadedDate,source_region,destination_region,source,destination,goodType,asset_size,totalDistance,month,currency,amount
4827,TP1153677,Alhamdulillah Sufuri Technologies Ltd,40.0,Open,2021-08-06 14:56:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,651560.0,August,NGN,520000.0
4828,TP1153905,Alhamdulillah Sufuri Technologies Ltd,40.0,Open,2021-08-08 09:36:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,651560.0,August,NGN,520000.0
4829,TP1153415,Proactive grand essentials limited,40.0,Flatbed,2021-08-04 18:52:00+00:00,north west,south west,KANO,LAGOS,OTHERS,40.0,1081391.0,August,NGN,340000.0
4830,TP1153821,Alhamdulillah Sufuri Technologies Ltd,35.0,Open,2021-08-07 09:52:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,651560.0,August,NGN,455000.0
4831,TP1152624,A & M Global Transport,40.0,Flatbed,2021-07-28 14:37:00+00:00,north west,south west,KANO,LAGOS,OTHERS,40.0,0.0,July,NGN,340000.0
4832,TP1153585,Alhamdulillah Sufuri Technologies Ltd,50.0,Open,2021-08-05 15:46:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,50.0,651560.0,August,NGN,650000.0
4833,TP1153584,MEJ Associates,45.0,Covered,2021-08-06 11:12:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,45.0,651560.0,August,NGN,585000.0
4834,TP1154611,Adamani Kingston,15.0,Open,2021-08-12 18:06:00+00:00,north central,north central,KWARA,KWARA,POULTRY,15.0,814625.0,August,NGN,18000.0
4835,TP1154035,Adamani Kingston,30.0,Open,2021-08-09 08:04:00+00:00,north central,south west,KWARA,OYO,POULTRY,30.0,0.0,August,NGN,130000.0
4836,TP1153520,Blessed Chjdeck Ventures,35.0,Open,2021-08-05 13:47:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,0.0,August,NGN,455000.0
4837,TP1153414,Proactive grand essentials limited,40.0,Flatbed,2021-08-04 19:00:00+00:00,north west,south west,KANO,LAGOS,OTHERS,40.0,0.0,August,NGN,340000.0
4838,TP1153904,Alhamdulillah Sufuri Technologies Ltd,35.0,Covered,2021-08-08 09:34:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,651560.0,August,NGN,455000.0
4839,TP1153825,Alhamdulillah Sufuri Technologies Ltd,30.0,Open,2021-08-07 10:04:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,30.0,651560.0,August,NGN,390000.0
4840,TP1153529,Great heritage maritime ser ltd,35.0,Open,2021-08-06 11:17:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,0.0,August,NGN,455000.0
4841,TP1153697,Great heritage maritime ser ltd,35.0,Open,2021-08-06 15:10:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,0.0,August,NGN,455000.0
4842,TP1153826,Ammar Umar Ventures Limited,35.0,Open,2021-08-07 10:02:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,651560.0,August,NGN,455000.0
4843,TP1153637,Blessed Chjdeck Ventures,40.0,Open,2021-08-06 11:29:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,651560.0,August,NGN,520000.0
4844,TP1153731,Alhamdulillah Sufuri Technologies Ltd,40.0,Open,2021-08-06 15:59:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,0.0,August,NGN,520000.0
4845,TP1153931,Great heritage maritime ser ltd,35.0,Open,2021-08-08 13:56:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,651560.0,August,NGN,455000.0
4846,TP1153932,Great heritage maritime ser ltd,35.0,Open,2021-08-08 13:57:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,0.0,August,NGN,455000.0
4847,TP1153840,Alhamdulillah Sufuri Technologies Ltd,35.0,Open,2021-08-07 12:16:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,651560.0,August,NGN,455000.0
4848,TP1153730,Alhamdulillah Sufuri Technologies Ltd,40.0,Covered,2021-08-06 15:58:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,651560.0,August,NGN,520000.0
4849,TP1153919,Alhamdulillah Sufuri Technologies Ltd,40.0,Open,2021-08-08 13:53:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,651560.0,August,NGN,520000.0
4850,TP1153910,Great heritage maritime ser ltd,35.0,Open,2021-08-08 11:27:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,651560.0,August,NGN,455000.0
4851,TP1153912,Alhamdulillah Sufuri Technologies Ltd,40.0,Open,2021-08-08 10:27:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,651560.0,August,NGN,520000.0
4852,TP1154608,RIBELO BUFAS ENTERPRISE,30.0,Open,2021-08-12 17:45:00+00:00,south west,south west,LAGOS,OGUN,FLOUR,30.0,38030.0,August,NGN,223253.0
4853,TP1153799,Alhamdulillah Sufuri Technologies Ltd,40.0,Open,2021-08-07 09:50:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,0.0,August,NGN,520000.0
4854,TP1153800,Alhamdulillah Sufuri Technologies Ltd,40.0,Open,2021-08-07 09:54:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,651560.0,August,NGN,520000.0
4855,TP1153834,Alhamdulillah Sufuri Technologies Ltd,35.0,Open,2021-08-07 12:17:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,651560.0,August,NGN,455000.0
4856,TP1153951,Wheeldrop Logistics,15.0,Covered,2021-08-09 06:06:00+00:00,south west,south south,LAGOS,DELTA,VEGETABLE OIL,15.0,388461.0,August,NGN,258553.57
4857,TP1153927,Ammar Umar Ventures Limited,40.0,Open,2021-08-08 12:31:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,651560.0,August,NGN,520000.0
4858,TP1153911,Alhamdulillah Sufuri Technologies Ltd,40.0,Open,2021-08-08 10:27:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,0.0,August,NGN,520000.0
4859,TP1153914,Great heritage maritime ser ltd,35.0,Open,2021-08-08 11:39:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,651560.0,August,NGN,455000.0
4860,TP1153923,Alhamdulillah Sufuri Technologies Ltd,35.0,Open,2021-08-08 13:52:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,0.0,August,NGN,455000.0
4861,TP1154627,RIBELO BUFAS ENTERPRISE,30.0,Open,2021-08-12 20:02:00+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,20025.0,August,NGN,95271.0
4862,TP1151574,Buhari Isah,30.0,Open,2021-07-21 15:09:00+00:00,south west,north east,OGUN,BORNO,PASTA,35.0,0.0,July,NGN,894441.0
4863,TP1154338,Joseph Osemwegie,20.0,Covered,2021-08-11 06:55:00+00:00,south west,south west,OGUN,LAGOS,DETERGENT,20.0,43105.0,August,NGN,114116.36
4864,TP1154491,Philips & Elizabeth Ventures,20.0,Covered,2021-08-11 21:03:00+00:00,south west,south south,LAGOS,EDO,OTHERS,20.0,317567.0,August,NGN,312000.0
4865,TP1154479,SRO LOGISTICS LTD,30.0,Covered,2021-08-11 14:36:00+00:00,south west,south south,LAGOS,DELTA,OTHERS,30.0,0.0,August,NGN,334883.0
4866,TP1154605,Blamon Resources,8.0,Covered,2021-08-12 17:43:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,47791.0,August,NGN,73500.0
4867,TP1154508,ADEYEMO OLUWASEUN Transport,8.0,Covered,2021-08-12 07:44:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,47791.0,August,NGN,73500.0
4868,TP1154497,Isiaka logistics ,15.0,Covered,2021-08-12 05:21:00+00:00,south west,south west,OGUN,LAGOS,OTHERS,15.0,47938.0,August,NGN,66140.5
4869,TP1154498,Isiaka logistics ,20.0,Covered,2021-08-12 05:19:00+00:00,south west,south west,OGUN,LAGOS,OTHERS,20.0,0.0,August,NGN,77008.25
4870,TP1154005,Rabiu Adamu Transport,30.0,Open,2021-08-09 06:40:00+00:00,south west,north west,LAGOS,KANO,DRINKS,30.0,1111961.0,August,NGN,589418.0
4871,TP1154207,Delsome Nigeria Ltd,15.0,Covered,2021-08-10 10:07:00+00:00,south west,south west,OGUN,OGUN,OTHERS,15.0,140997.0,August,NGN,85941.0
4872,TP1154510,AAVICTO NIG LTD,12.0,Covered,2021-08-12 06:39:00+00:00,south west,south west,OGUN,OGUN,WINE AND SPIRIT,15.0,0.0,August,NGN,40000.0
4873,TP1152608,MAKINS GLOBAL ACCESS LIMITED.,30.0,Flatbed,2021-07-28 14:29:00+00:00,south west,south west,OGUN,LAGOS,SOYABEAN SEEDS,40.0,70240.0,July,NGN,210000.0
4874,TP1154391,OGS Foods Services,10.0,Open,2021-08-11 11:57:00+00:00,north west,south south,KADUNA,RIVERS,BEVERAGES AND DRINKS,20.0,790414.0,August,NGN,132750.0
4875,TP1154663,Adamani Kingston,15.0,Open,2021-08-12 12:22:00+00:00,north central,north central,KWARA,KWARA,FISH FEED,15.0,814625.0,August,NGN,20000.0
4876,TP1153565,YOMITE SUCCESS INVESTMENT LIMITED,30.0,Open,2021-08-05 15:10:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,30.0,12189.0,August,NGN,200000.0
4877,TP1152134,CEDERSUFF LOGISTICS AND TRANSPORT COMPANY,40.0,Flatbed,2021-07-24 18:45:00+00:00,south west,south west,LAGOS,LAGOS,AGROCHEMICAL PRODUCTS,40.0,21948.0,July,NGN,460000.0
4878,TP1154348,Joseph Osemwegie,20.0,Covered,2021-08-11 08:18:00+00:00,south west,south west,LAGOS,OGUN,DETERGENT,20.0,43105.0,August,NGN,114116.36
4879,TP1154318,Alex Arebun,12.0,Covered,2021-08-11 06:32:00+00:00,south west,south east,OGUN,ABIA,WINE AND SPIRIT,15.0,624134.0,August,NGN,325500.0
4880,TP1154349,Joseph Osemwegie,20.0,Covered,2021-08-11 08:16:00+00:00,south west,south west,LAGOS,OGUN,DETERGENT,20.0,43105.0,August,NGN,114116.36
4881,TP1153930,Bisrom Nig Enterprises,20.0,Covered,2021-08-09 12:37:00+00:00,south west,south west,OGUN,LAGOS,DETERGENT,20.0,0.0,August,NGN,115433.85
4882,TP1144770,JASJOJESS LOGISTICS LIMITED,10.0,Covered,2021-06-13 09:40:00+00:00,north west,south west,KADUNA,LAGOS,BEVERAGES AND DRINKS,30.0,840095.0,June,NGN,194000.0
4883,TP1154426,Adisa Tijani,12.0,Covered,2021-08-11 13:40:00+00:00,south west,south west,OGUN,OYO,WINE AND SPIRIT,15.0,145359.0,August,NGN,97850.0
4884,TP1153854,Golden key gate LTD,20.0,Covered,2021-08-07 08:35:00+00:00,south west,south west,OGUN,EKITI,DETERGENT,20.0,0.0,August,NGN,201947.4
4885,TP1154610,Abiona Isikilu Transport,12.0,Covered,2021-08-12 14:06:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,31149.0,August,NGN,68250.0
4886,TP1153769,SOA EMPIRE INTERNATIONAL LIMITED,50.0,Flatbed,2021-08-06 19:07:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,575000.0
4887,TP1154604,Adekoya Segun Transport,8.0,Covered,2021-08-12 14:06:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,34218.0,August,NGN,63000.0
4888,TP1154511,ADEYEMO OLUWASEUN Transport,12.0,Covered,2021-08-12 06:52:00+00:00,south west,south west,OGUN,OYO,WINE AND SPIRIT,15.0,142989.0,August,NGN,97850.0
4889,TP1154509,Adekoya Segun Transport,8.0,Covered,2021-08-12 06:05:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,47608.0,August,NGN,73500.0
4890,TP1154429,Oseni Ayomide Daniel,30.0,Open,2021-08-11 15:53:00+00:00,south west,south west,OYO,OYO,SOYA MILLS,30.0,13068.0,August,NGN,50000.0
4891,TP1154319,Shezlad Agrovet Venture,12.0,Covered,2021-08-10 17:25:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,28789.0,August,NGN,68250.0
4892,TP1154363,God’s work logistic services ,8.0,Covered,2021-08-12 06:26:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,41837.0,August,NGN,73500.0
4893,TP1154449,Alhamdulillah Sufuri Technologies Ltd,30.0,Covered,2021-08-11 15:09:00+00:00,south west,south east,LAGOS,ANAMBRA,CORN FLOUR,30.0,477851.0,August,NGN,450000.0
4894,TP1153939,SOA EMPIRE INTERNATIONAL LIMITED,50.0,Flatbed,2021-08-08 08:40:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,575000.0
4895,TP1154676,A & M Global Transport,30.0,Open,2021-08-13 10:13:00+00:00,north west,south west,KANO,OYO,SOYABEAN SEEDS,30.0,914339.0,August,NGN,270000.0
4896,TP1153629,SOA EMPIRE INTERNATIONAL LIMITED,45.0,Flatbed,2021-08-05 23:24:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,517500.0
4897,TP1153976,SOA EMPIRE INTERNATIONAL LIMITED,45.0,Flatbed,2021-08-08 18:08:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,517500.0
4898,TP1154353,full scale service,3.0,Covered,2021-08-11 09:17:00+00:00,south east,south east,ANAMBRA,ANAMBRA,OTHERS,3.0,6571.0,August,NGN,26055.59
4899,TP1154680,Gbenguson International  Enterprise,30.0,Open,2021-08-13 10:17:00+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,16586.0,August,NGN,102506.0
4900,TP1154137,God’s work logistic services ,8.0,Covered,2021-08-09 19:40:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,50644.0,August,NGN,73500.0
4901,TP1154393,full scale service,20.0,Covered,2021-08-11 12:42:00+00:00,south east,south south,ANAMBRA,RIVERS,OTHERS,20.0,189518.0,August,NGN,149302.4
4902,TP1154255,T SPLENDOR EMPORIUM LIMITED ,40.0,Flatbed,2021-08-11 05:13:00+00:00,south west,south east,OGUN,ABIA,OTHERS,40.0,544222.0,August,NGN,240000.0
4903,TP1154021,RASHID LOGISTICS SERVICES,60.0,Open,2021-08-09 09:23:00+00:00,north west,north east,KANO,BORNO,SORGHUM,60.0,568594.0,August,NGN,600000.0
4904,TP1154201,Alhamdulillah Sufuri Technologies Ltd,35.0,Open,2021-08-10 10:45:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,0.0,August,NGN,455000.0
4905,TP1153474,Alhamdulillah Sufuri Technologies Ltd,35.0,Open,2021-08-05 07:16:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,651560.0,August,NGN,455000.0
4906,TP1153832,RASHID LOGISTICS SERVICES,40.0,Open,2021-08-07 10:43:00+00:00,north west,north east,KANO,BORNO,OTHERS,40.0,568594.0,August,NGN,400000.0
4907,TP1153907,SOA EMPIRE INTERNATIONAL LIMITED,35.0,Flatbed,2021-08-08 07:34:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,36962.0,August,NGN,402500.0
4908,TP1153972,SOA EMPIRE INTERNATIONAL LIMITED,35.0,Flatbed,2021-08-08 17:05:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,402500.0
4909,TP1154169,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-09 23:19:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,36962.0,August,NGN,575000.0
4910,TP1154234,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-10 11:34:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,575000.0
4911,TP1154243,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-10 11:09:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,575000.0
4912,TP1154172,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-10 02:00:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,36962.0,August,NGN,575000.0
4913,TP1154145,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-10 01:37:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,36401.0,August,NGN,575000.0
4914,TP1154154,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-10 02:15:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,575000.0
4915,TP1154144,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-10 02:36:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,36401.0,August,NGN,402500.0
4916,TP1154678,Shezlad Agrovet Venture,12.0,Covered,2021-08-13 10:08:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,31149.0,August,NGN,68250.0
4917,TP1154696,AAVICTO NIG LTD,12.0,Covered,2021-08-13 10:03:00+00:00,south west,south west,OGUN,OYO,WINE AND SPIRIT,15.0,142989.0,August,NGN,97850.0
4918,TP1153703,SOA EMPIRE INTERNATIONAL LIMITED,50.0,Flatbed,2021-08-06 13:46:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38270.0,August,NGN,575000.0
4919,TP1154679,Shezlad Agrovet Venture,12.0,Covered,2021-08-13 10:10:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,28267.0,August,NGN,68250.0
4920,TP1153765,SOA EMPIRE INTERNATIONAL LIMITED,50.0,Flatbed,2021-08-06 18:26:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38270.0,August,NGN,575000.0
4921,TP1153855,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-07 13:26:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,36962.0,August,NGN,460000.0
4922,TP1153808,SOA EMPIRE INTERNATIONAL LIMITED,50.0,Flatbed,2021-08-07 07:45:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,575000.0
4923,TP1153809,SOA EMPIRE INTERNATIONAL LIMITED,50.0,Flatbed,2021-08-07 06:25:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38270.0,August,NGN,575000.0
4924,TP1154459,Yakasai Transport,15.0,Open,2021-08-11 16:27:00+00:00,north west,north central,KADUNA,FEDERAL CAPITAL TERRITORY,OTHERS,30.0,208690.0,August,NGN,132000.0
4925,TP1154729,Gbenguson International  Enterprise,30.0,Open,2021-08-13 13:11:00+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,19368.0,August,NGN,132655.0
4926,TP1154721,Gbenguson International  Enterprise,30.0,Open,2021-08-13 12:48:00+00:00,south west,south west,LAGOS,OGUN,FLOUR,30.0,37127.0,August,NGN,223253.0
4927,TP1153814,Kesworld Logistics Enterprise,30.0,Open,2021-08-07 06:07:00+00:00,south west,south west,LAGOS,OGUN,SUGAR,30.0,37171.0,August,NGN,223253.0
4928,TP1153945,SOA EMPIRE INTERNATIONAL LIMITED,45.0,Flatbed,2021-08-08 16:08:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,36962.0,August,NGN,517000.0
4929,TP1154164,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-10 01:52:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38270.0,August,NGN,517500.0
4930,TP1154149,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-10 01:04:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,517500.0
4931,TP1154146,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-10 02:38:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,517500.0
4932,TP1153981,SOA EMPIRE INTERNATIONAL LIMITED,45.0,Flatbed,2021-08-09 03:40:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,36962.0,August,NGN,517500.0
4933,TP1153935,SOA EMPIRE INTERNATIONAL LIMITED,50.0,Flatbed,2021-08-08 08:51:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,38254.0,August,NGN,575000.0
4934,TP1153571,Buhari Isah,30.0,Open,2021-08-07 11:06:00+00:00,south west,north east,OGUN,BORNO,PASTA,30.0,1572304.0,August,NGN,864441.0
4935,TP1154460,Alhamdulillah Sufuri Technologies Ltd,30.0,Open,2021-08-11 13:12:00+00:00,south west,south south,LAGOS,RIVERS,SUGAR,30.0,623474.0,August,NGN,587280.0
4936,TP1154701,Shezlad Agrovet Venture,12.0,Covered,2021-08-13 11:14:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,28267.0,August,NGN,68250.0
4937,TP1154162,SOA EMPIRE INTERNATIONAL LIMITED,40.0,Flatbed,2021-08-10 02:32:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,103465.0,August,NGN,440000.0
4938,TP1153395,Buhari Isah,30.0,Open,2021-08-04 17:20:00+00:00,south west,north east,OGUN,BORNO,PASTA,30.0,1584403.0,August,NGN,864441.0
4939,TP1154447,Alhamdulillah Sufuri Technologies Ltd,28.0,Open,2021-08-11 15:06:00+00:00,south west,south east,LAGOS,ANAMBRA,CORN FLOUR,30.0,472599.0,August,NGN,450000.0
4940,TP1154736,MEJ Associates,41.76,Open,2021-08-13 12:20:00+00:00,south south,north east,CROSS RIVER,GOMBE,CLINKA,40.0,1086380.0,August,NGN,918720.0
4941,TP1152655,Oceedy,15.0,Open,2021-07-28 21:21:00+00:00,north central,south west,KWARA,OYO,POULTRY,15.0,0.0,July,NGN,75000.0
4942,TP1154499,TGL FREIGHT ,15.0,Covered,2021-08-11 12:38:00+00:00,south west,south west,OGUN,OGUN,OTHERS,15.0,117253.0,August,NGN,71621.75
4943,TP1154699,Adekoya Segun Transport,8.0,Covered,2021-08-13 11:02:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,47786.0,August,NGN,73500.0
4944,TP1154703,Adekoya Segun Transport,8.0,Covered,2021-08-13 11:02:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,47786.0,August,NGN,73500.0
4945,TP1154702,Adekoya Segun Transport,8.0,Covered,2021-08-13 11:17:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,40578.0,August,NGN,73500.0
4946,TP1154719,God’s work logistic services ,8.0,Covered,2021-08-13 12:24:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,24702.0,August,NGN,63000.0
4947,TP1154632,Mohammed Sulaimon,30.0,Open,2021-08-12 15:50:00+00:00,south west,south west,LAGOS,OYO,BEVERAGES AND DRINKS,30.0,160482.0,August,NGN,199500.0
4948,TP1154037,Nassarawa Transport Nig. Ltd.,30.0,Open,2021-08-07 10:19:00+00:00,south west,north west,OYO,KANO,SOYABEAN SEEDS,30.0,860514.0,August,NGN,650000.0
4949,TP1154311,Powar Kevin Polycarp,35.0,Open,2021-08-10 18:36:00+00:00,north east,north west,ADAMAWA,KANO,SOYABEAN SEEDS,35.0,642091.0,August,NGN,555000.0
4950,TP1154184,Gbenguson International  Enterprise,30.0,Open,2021-08-10 04:51:00+00:00,south west,north central,LAGOS,NASARAWA,SUGAR,30.0,839017.0,August,NGN,681686.0
4951,TP1154477,Powar Kevin Polycarp,35.0,Open,2021-08-11 15:00:00+00:00,north east,north west,ADAMAWA,KANO,SOYABEAN SEEDS,35.0,642091.0,August,NGN,570000.0
4952,TP1154244,Nassarawa Transport Nig. Ltd.,30.0,Open,2021-08-10 12:31:00+00:00,north west,south west,KANO,OGUN,SOYABEAN SEEDS,30.0,1081031.0,August,NGN,390000.0
4953,TP1154249,MEJ Associates,30.0,Open,2021-08-10 13:02:00+00:00,north east,north west,ADAMAWA,KANO,SOYABEAN SEEDS,30.0,642091.0,August,NGN,555000.0
4954,TP1154309,Powar Kevin Polycarp,35.0,Open,2021-08-10 18:50:00+00:00,north east,north west,ADAMAWA,KANO,SOYABEAN SEEDS,35.0,642091.0,August,NGN,540000.0
4955,TP1154422,Emaviv international services,12.0,Covered,2021-08-11 13:39:00+00:00,south west,south west,OGUN,ONDO,WINE AND SPIRIT,15.0,300504.0,August,NGN,157500.0
4956,TP1154031,Shehu na Shehu Transport & Logistics,32.49,Open,2021-08-07 12:09:00+00:00,north central,north west,BENUE,KANO,SOYABEAN SEEDS,35.0,631888.0,August,NGN,586666.67
4957,TP1153358,KHAIRAN KATHEERAN LIMITED ,30.0,Open,2021-08-04 12:53:00+00:00,south west,north west,OYO,KANO,SOYABEAN SEEDS,30.0,864909.0,August,NGN,650000.0
4958,TP1154474,Powar Kevin Polycarp,35.0,Open,2021-08-11 14:54:00+00:00,north east,north west,ADAMAWA,KANO,SOYABEAN SEEDS,35.0,642091.0,August,NGN,540000.0
4959,TP1153285,Buhari Isah,30.0,Open,2021-08-03 21:20:00+00:00,south west,north east,OGUN,BORNO,PASTA,30.0,1540125.0,August,NGN,864441.0
4960,TP1154041,Abubakar yahaya Bello,35.0,Open,2021-08-09 10:19:00+00:00,north east,north west,ADAMAWA,KANO,SOYABEAN SEEDS,35.0,642091.0,August,NGN,555000.0
4961,TP1154054,Powar Kevin Polycarp,35.0,Open,2021-08-07 13:26:00+00:00,north east,north west,ADAMAWA,KANO,SOYABEAN SEEDS,35.0,642091.0,August,NGN,585000.0
4962,TP1154122,KANAYAN CONCEPTS LIMITED,30.0,Covered,2021-08-09 17:44:00+00:00,south west,south east,OGUN,ABIA,OTHERS,45.0,643514.0,August,NGN,465000.0
4963,TP1154028,KHAIRAN KATHEERAN LIMITED ,30.0,Open,2021-08-07 10:14:00+00:00,south west,north west,OYO,KANO,SOYABEAN SEEDS,30.0,860498.0,August,NGN,650000.0
4964,TP1154308,Powar Kevin Polycarp,35.0,Open,2021-08-10 15:42:00+00:00,north east,north west,ADAMAWA,KANO,SOYABEAN SEEDS,35.0,642091.0,August,NGN,540000.0
4965,TP1154552,Swiftlane Business Enterprise,20.0,Covered,2021-08-12 09:12:00+00:00,south west,south west,OGUN,LAGOS,DETERGENT,20.0,43105.0,August,NGN,114116.36
4966,TP1154191,Deletaiwo Enterprises,30.0,Covered,2021-08-10 07:43:00+00:00,south west,north west,OGUN,KADUNA,OTHERS,30.0,0.0,August,NGN,554083.2
4967,TP1153779,Munach signatures Ltd,40.0,Flatbed,2021-08-06 19:58:00+00:00,south west,south south,OGUN,EDO,OTHERS,40.0,356316.0,August,NGN,264963.0
